[2022-03-18 03:12:47.277] [exthost] [info] Extension host with pid 1219 started
[2022-03-18 03:12:47.279] [exthost] [error] Error: EEXIST: file already exists, open '/root/capsule/code/.vscode/User/workspaceStorage/-13f97471/vscode.lock'
[2022-03-18 03:12:47.279] [exthost] [info] Lock '/root/capsule/code/.vscode/User/workspaceStorage/-13f97471/vscode.lock': Could not acquire lock, checking if the file is stale.
[2022-03-18 03:12:47.281] [exthost] [info] Lock '/root/capsule/code/.vscode/User/workspaceStorage/-13f97471/vscode.lock': The lock does not look stale, elapsed: 852 ms, giving up.
[2022-03-18 03:12:47.287] [exthost] [info] Lock '/root/capsule/code/.vscode/User/workspaceStorage/-13f97471-1/vscode.lock': Lock acquired.
[2022-03-18 03:12:47.923] [exthost] [info] ExtensionService#_doActivateExtension ms-python.python, startup: false, activationEvent: 'onLanguage:python'
[2022-03-18 03:12:48.090] [exthost] [info] ExtensionService#_doActivateExtension ms-toolsai.jupyter, startup: false, activationEvent: 'onLanguage:python'
[2022-03-18 03:12:48.335] [exthost] [info] ExtensionService#_doActivateExtension vscode.debug-auto-launch, startup: true, activationEvent: '*'
[2022-03-18 03:12:48.338] [exthost] [info] ExtensionService#_doActivateExtension vscode.git-base, startup: true, activationEvent: '*', root cause: vscode.github
[2022-03-18 03:12:48.446] [exthost] [info] ExtensionService#_doActivateExtension vscode.git, startup: true, activationEvent: '*'
[2022-03-18 03:12:48.504] [exthost] [info] ExtensionService#_doActivateExtension vscode.github, startup: true, activationEvent: '*'
[2022-03-18 03:12:48.654] [exthost] [info] ExtensionService#_doActivateExtension vscode.emmet, startup: false, activationEvent: 'onStartupFinished'
[2022-03-18 03:12:48.673] [exthost] [info] ExtensionService#_doActivateExtension vscode.merge-conflict, startup: false, activationEvent: 'onStartupFinished'
[2022-03-18 03:12:48.677] [exthost] [info] Eager extensions activated
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.572] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
[2022-03-18 03:12:49.573] [exthost] [error] {"message":"Git error","stdout":"","stderr":"","exitCode":128}
